benchmark,topology,task_id,run,source,propagation,terminal
workbench,fully_linked_debate,multi_domain_9,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_0,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_0,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_0,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_1,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_1,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_1,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_10,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_10,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_10,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_11,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_11,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_11,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_12,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_12,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_12,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_13,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_13,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_13,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_14,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_14,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_14,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_15,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_15,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_15,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_16,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_16,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_16,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_17,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_17,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_17,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_18,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_18,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_18,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_19,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_19,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_19,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_20,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_20,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_21,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_21,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_21,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_22,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_22,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_22,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_23,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_23,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_23,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_24,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_24,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_25,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_26,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_26,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_26,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_27,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_27,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_27,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_28,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_28,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_28,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_29,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_3,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_3,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_3,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_6,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_6,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_6,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_7,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_7,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_7,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_9,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_9,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,group_chat_debate,multi_domain_9,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_0,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_0,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_0,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_1,run_0,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_1,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_1,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_10,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_10,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_10,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_11,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_11,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_11,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_12,run_0,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_12,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_12,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_13,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_13,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_13,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_14,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_14,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_14,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_15,run_0,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_15,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_15,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_16,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_16,run_1,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_16,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_17,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_17,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_17,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_18,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_18,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_18,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_19,run_0,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_19,run_1,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_19,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_20,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_20,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_21,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_21,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_21,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_22,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_22,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_22,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_23,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_23,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_23,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_24,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_24,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_25,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_25,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_26,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_26,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_26,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_27,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_27,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_27,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_28,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_28,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_3,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_3,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_3,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_6,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_6,run_1,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_6,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_7,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_7,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_7,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_9,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_9,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,only_voting,multi_domain_9,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_0,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_0,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_0,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_1,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_1,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_1,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_10,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_10,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_10,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_11,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_11,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_11,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_12,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_12,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_12,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_13,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_13,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_13,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_14,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_14,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_14,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_15,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_15,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_15,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_16,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_16,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_16,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_17,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_17,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_17,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_18,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_18,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_18,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_19,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_19,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_19,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_20,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_20,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_21,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_21,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_21,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_22,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_22,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_22,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_23,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_23,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_23,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_24,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_24,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_25,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_25,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_25,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_26,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_26,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_26,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_27,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_27,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_28,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_28,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_28,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_29,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_29,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_29,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_3,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_3,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_3,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_6,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_6,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_6,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_7,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_7,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_7,run_2,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_9,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_9,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_no_discussion,multi_domain_9,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_0,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_0,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_0,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_1,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_1,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_1,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_10,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_10,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_10,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_11,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_11,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_11,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_12,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_12,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_12,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_13,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_13,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_13,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_14,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_14,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_14,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_15,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_15,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_15,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_16,run_0,workflow_precondition,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_16,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_16,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_17,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_17,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_17,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_18,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_18,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_18,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_19,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_19,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_19,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_20,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_20,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_20,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_21,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_21,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_21,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_22,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_22,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_23,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_23,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_23,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_24,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_24,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_25,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_25,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_25,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_26,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_26,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_26,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_27,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_27,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_28,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_28,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_28,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_29,run_0,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_29,run_1,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_29,run_2,entity_grounding,unresolved_action_binding,workflow_failure
workbench,orchestrator_tree_structure,multi_domain_3,run_0,entity_grounding,unresolved_action_binding,workflow_failure
